time,latitude,longitude,depth,mag
2020-10-07T03:27:05.941Z,62.3863,-151.8005,93.6,1.3
2020-10-07T03:23:39.600Z,19.15383339,-155.4886627,32.63000107,2
2020-10-07T03:21:23.675Z,58.2889,-154.9845,5,0.5
2020-10-07T03:09:32.160Z,38.1653,-117.823,9.3,1.2
2020-10-07T03:02:32.020Z,53.982,-166.2915,11.1,1.3
2020-10-07T03:02:11.398Z,38.1598,-117.9638,11.7,1.6
2020-10-07T02:57:09.140Z,38.1263,-117.9778,13.3,0.4
2020-10-07T02:57:07.317Z,-2.328,84.8832,10,4.4
2020-10-07T02:56:33.250Z,38.8221664,-122.7994995,1.69,0.99
2020-10-07T02:55:28.531Z,-20.9043,-177.6396,397.57,4.2
2020-10-07T02:53:04.960Z,17.9323,-67.0746,11,3.05
2020-10-07T02:42:11.910Z,36.0653333,-120.6285,3.44,1.02
2020-10-07T02:35:54.450Z,58.17283333,-155.3558333,1.67,-1.01
2020-10-07T02:35:03.160Z,36.758,-115.7848,2.1,0.3
2020-10-07T02:32:53.687Z,38.1733,-118.0001,2.6,1.2
2020-10-07T02:31:19.250Z,35.6388333,-117.4653333,6.01,0.84
2020-10-07T02:29:08.910Z,35.6401667,-117.466,5.49,0.47
2020-10-07T02:28:54.020Z,36.4788333,-120.4883333,13,2.53
2020-10-07T02:28:52.880Z,36.4705,-117.9538333,17.65,0.63
2020-10-07T02:26:06.380Z,38.1658,-117.8842,6.7,0.9
2020-10-07T02:21:38.539Z,67.2349,-146.1065,16.9,1.1
2020-10-07T02:17:59.620Z,38.8154984,-122.8071671,1.47,0.61
2020-10-07T02:13:53.340Z,38.8048325,-122.8284988,1.84,0.57
2020-10-07T02:07:59.372Z,53.559,-159.8532,10,3.8
2020-10-07T02:07:17.580Z,19.22766685,-155.4143372,31.53000069,2.11999989
2020-10-07T02:02:55.190Z,36.741,-116.2973,12.4,1.2
2020-10-07T01:50:22.350Z,35.6903333,-117.4893333,3.12,0.58
2020-10-07T01:46:35.500Z,34.3583333,-116.83,8.37,0.93
2020-10-07T01:44:16.740Z,39.364,-123.258,4.89,1.77
2020-10-07T01:44:14.102Z,63.3505,-151.5371,4.2,0.7
2020-10-07T01:44:04.730Z,34.3541667,-116.8266667,7.82,3.43
2020-10-07T01:35:57.169Z,58.4532,-141.614,10,2.1
2020-10-07T01:34:15.154Z,51.3,-178.3639,46.67,4.8
2020-10-07T01:33:45.740Z,39.9143333,-123.7545,5.66,2.31
2020-10-07T01:32:26.300Z,35.6673333,-117.4768333,6.3,1.08
2020-10-07T01:30:14.040Z,17.9235,-66.8286,11,2.54
2020-10-07T01:29:22.170Z,19.78516667,-155.5913333,5.91,1.46
2020-10-07T01:28:17.366Z,54.8109,-159.868,30.96,2.8
2020-10-07T01:26:46.300Z,38.1862,-117.7973,9.1,1.5
2020-10-07T01:24:09.513Z,63.7072,-149.0108,106.2,1.1
2020-10-07T01:23:26.930Z,17.938,-66.826,13,2.46
2020-10-07T01:21:55.300Z,58.23166667,-155.1771667,1.73,-0.21
2020-10-07T01:20:59.520Z,40.7325,-112.0611667,9.89,0.8
2020-10-07T01:20:19.580Z,35.7128333,-117.5128333,3.22,1.1
2020-10-07T01:20:06.690Z,36.1353333,-117.8691667,2.31,0.16
2020-10-07T01:18:16.850Z,19.5435,-155.6003333,5.48,0.99
2020-10-07T01:15:02.710Z,38.6961,-118.8016,9.6,0.8
2020-10-07T01:13:40.459Z,61.1268,-152.295,5.6,0.8
2020-10-07T01:12:39.266Z,38.6979,-118.8004,12.6,1
2020-10-07T01:06:49.640Z,38.1905,-117.765,12.9,1.9
2020-10-07T01:02:17.510Z,18.0001,-67.1006,4,2.52
2020-10-07T00:59:37.270Z,33.6328333,-116.684,13.05,0.88
2020-10-07T00:55:00.730Z,60.0415,-153.0516667,1.36,0.17
2020-10-07T00:54:54.780Z,39.365,-123.253,6.13,2.69
2020-10-07T00:53:29.520Z,38.1893,-117.8663,13.1,1.3
2020-10-07T00:51:42.340Z,33.6323333,-116.683,13.49,0.8
2020-10-07T00:51:23.950Z,37.6445,-119.3331667,15.32,1.66
2020-10-07T00:50:51.710Z,46.72466667,-121.8956667,12.41,0.56
2020-10-07T00:46:55.170Z,38.1918,-117.8507,8,1
2020-10-07T00:42:11.161Z,64.0073,-148.7759,0,1.8
2020-10-07T00:35:53.264Z,-11.9101,166.7095,138.83,4.8
2020-10-07T00:33:05.743Z,57.3519,-155.4968,68.6,1.7
2020-10-07T00:32:06.980Z,9.6359,126.1821,18.26,4.4
2020-10-07T00:31:28.870Z,18.85283333,-155.216,9.9,1.66
2020-10-07T00:30:29.250Z,38.2012,-117.8732,6.1,1.2
2020-10-07T00:29:38.960Z,38.1865,-117.6988,12.2,0.8
2020-10-07T00:23:35.820Z,19.53466667,-155.6111667,6.92,2.85
2020-10-07T00:22:28.700Z,19.53383333,-155.5983333,5.55,2.37
2020-10-07T00:19:53.070Z,17.9423,-66.827,12,2.28
2020-10-07T00:18:23.440Z,19.5305,-155.604,6.89,2.31
2020-10-07T00:17:45.460Z,37.6198333,-118.9303333,5.29,0.6
2020-10-07T00:09:04.757Z,63.2257,-151.5881,16.7,1
2020-10-07T00:03:56.028Z,60.1388,-152.8779,109.2,1.3
2020-10-06T23:58:38.480Z,17.9125,-66.8826,5,2.7
2020-10-06T23:56:00.580Z,38.833168,-122.8161697,1.27,0.6
2020-10-06T23:55:01.700Z,54.14,-166.0125,3.65,-0.74
2020-10-06T23:52:19.990Z,36.4298333,-90.8261667,8.04,2.6
2020-10-06T23:49:39.360Z,34.0461667,-117.2485,15.19,1.56
2020-10-06T23:48:06.412Z,60.5238,-152.7304,3.2,0.7
2020-10-06T23:43:39.750Z,19.23600006,-155.423996,30.17000008,2.19
2020-10-06T23:42:55.950Z,38.133,-118.032,4.3,1.4
2020-10-06T23:41:17.140Z,47.70483333,-121.9196667,3.62,0.51
2020-10-06T23:39:08.826Z,38.852,-118.5056,8.4,2
2020-10-06T23:37:11.770Z,17.9203,-66.9223,12,2.77
2020-10-06T23:36:03.440Z,19.16300011,-155.4693298,30.03000069,1.97000003
2020-10-06T23:34:33.109Z,39.8049,-120.6781,9,0.6
2020-10-06T23:29:17.780Z,33.7885,-116.6553333,14.91,2.92
2020-10-06T23:29:08.810Z,35.0365,-117.6733333,-0.82,2.03
2020-10-06T23:27:05.260Z,17.9163,-66.8826,6,2.86
2020-10-06T23:26:50.870Z,44.3146667,-115.1756667,5.57,2.44
2020-10-06T23:20:41.250Z,38.156,-117.8683,13.5,0.7
2020-10-06T23:18:47.180Z,17.9261,-66.8913,7,3.32
2020-10-06T23:16:37.050Z,38.1845,-117.9273,7.8,1.6
2020-10-06T23:12:37.680Z,38.7913322,-122.7476654,1.24,0.57
2020-10-06T23:07:48.160Z,17.9221,-66.8905,6,2.67
2020-10-06T23:07:13.330Z,19.54833333,-155.618,6.49,2.28
2020-10-06T23:04:56.130Z,44.2913333,-115.1018333,6.21,1.93
2020-10-06T23:03:05.340Z,19.551,-155.597,5.48,1.01
2020-10-06T23:03:02.920Z,17.9193,-66.8908,6,4.05
2020-10-06T23:02:06.949Z,34.3036,137.9258,295.63,4.6
2020-10-06T22:57:36.000Z,19.55616667,-155.6266667,6.42,2.94
2020-10-06T22:57:23.360Z,19.17516667,-155.4808333,38.07,1.82
2020-10-06T22:52:46.170Z,17.9526,-66.833,14,2.35
2020-10-06T22:49:54.020Z,36.1326667,-117.8626667,2.45,0.9
2020-10-06T22:46:03.390Z,63.5281,-147.8745,33.5,0.9
2020-10-06T22:45:41.230Z,38.1657,-117.8415,8.6,0.9
2020-10-06T22:38:45.790Z,47.56916667,-122.6785,25.4,1.64
2020-10-06T22:35:51.680Z,38.2048,-117.9692,14,1.3
2020-10-06T22:20:16.931Z,68.5417,-147.1001,0,1.4
2020-10-06T22:19:50.640Z,38.8100014,-122.8266678,1.9,0.57
2020-10-06T22:15:51.650Z,38.7895012,-122.7456665,1.93,0.57
2020-10-06T22:14:19.590Z,38.2007,-117.7172,10.8,1.2
2020-10-06T22:10:42.710Z,37.2975,-122.0775,9,0.97
2020-10-06T22:06:03.895Z,9.7346,126.3234,10,4.4
2020-10-06T22:02:54.378Z,25.643,94.7776,61.51,4.6
2020-10-06T21:59:29.230Z,35.5945,-117.5178333,9.79,-0.08
2020-10-06T21:56:54.089Z,65.4093,-153.4335,0,1.6
2020-10-06T21:48:27.340Z,37.0683333,-121.5023333,7.67,1.04
2020-10-06T21:48:04.870Z,35.9761667,-117.6718333,2.65,-0.11
2020-10-06T21:46:09.290Z,44.4345,-122.7333333,-0.56,1.68
2020-10-06T21:45:21.823Z,9.9221,126.4609,10,4.4
2020-10-06T21:44:25.750Z,38.1648,-117.947,14.5,1.3
2020-10-06T21:39:28.050Z,33.0701667,-115.622,7.9,1.42
2020-10-06T21:34:03.980Z,38.806,-122.8201667,3.44,0
2020-10-06T21:31:05.250Z,19.25799942,-155.3930054,31.17000008,1.9
2020-10-06T21:29:06.790Z,9.7633,126.3368,10,4.6
2020-10-06T21:28:33.980Z,33.5851667,-116.8005,8.28,0.44
2020-10-06T21:28:09.519Z,36.3595,-97.349,7.27,1.71
2020-10-06T21:27:48.910Z,48.32116667,-122.6821667,46.86,1.38
2020-10-06T21:26:20.270Z,35.0973333,-117.4546667,3.01,1.15
2020-10-06T21:25:27.921Z,36.8522,71.6121,110.79,4.1
2020-10-06T21:18:04.990Z,9.7097,126.3434,10,4.5
2020-10-06T21:13:21.700Z,58.41683333,-154.5276667,4.09,-0.35
2020-10-06T21:13:01.200Z,35.9033333,-117.7416667,6.17,0.79
2020-10-06T20:54:09.480Z,36.4291667,-90.8206667,4.99,2.43
2020-10-06T20:53:05.800Z,54.14533333,-165.9438333,2.93,-0.68
2020-10-06T20:52:51.641Z,61.5742,-146.2909,38,1.5
2020-10-06T20:49:40.170Z,38.8148346,-122.8225021,2.04,1.08
2020-10-06T20:41:26.780Z,39.9221667,-123.7406667,4.76,2.79
2020-10-06T20:40:58.050Z,39.9178333,-123.7476667,4.8,2.79
2020-10-06T20:39:16.200Z,35.8701667,-117.6896667,6.8,0.64
2020-10-06T20:35:15.000Z,54.14466667,-165.933,3.68,-0.44
2020-10-06T20:34:07.980Z,35.8726667,-117.6948333,2.96,1.54
2020-10-06T20:32:55.150Z,60.52833333,-152.7653333,2.14,-0.96
2020-10-06T20:32:32.390Z,38.786499,-122.7440033,1.8,0.8
2020-10-06T20:31:47.600Z,46.84733333,-121.7583333,0.16,0.19
2020-10-06T20:29:28.670Z,39.3676667,-123.2495,5.94,1.26
2020-10-06T20:25:47.920Z,19.17133331,-155.4671631,29.46999931,2.21000004
2020-10-06T20:25:45.600Z,46.84733333,-121.76,0.6,-0.2
2020-10-06T20:25:17.380Z,46.84516667,-121.76,0.33,1.5
2020-10-06T20:22:23.280Z,19.16500092,-155.4678345,30.95000076,1.83000004
2020-10-06T20:21:14.180Z,44.58983333,-123.4226667,-0.37,1.6
2020-10-06T20:18:04.530Z,54.1405,-165.938,1.89,-1.08
2020-10-06T20:17:54.771Z,59.2562,-153.5257,107.9,1.6
2020-10-06T20:07:15.230Z,38.8286667,-122.8151703,2.09,0.78
2020-10-06T20:06:49.050Z,19.33416667,-155.1381667,6.5,2.07
2020-10-06T20:03:40.730Z,37.6336667,-118.9246667,5.55,0.78
2020-10-06T20:02:14.810Z,19.23250008,-155.3764954,31.21999931,1.89999998
2020-10-06T19:42:42.940Z,-24.0085,-67.6865,174.08,4.2
2020-10-06T19:37:23.920Z,45.859,-111.3455,5.98,0.98
2020-10-06T19:29:27.250Z,37.6348333,-118.9231667,4.32,0.2
2020-10-06T19:22:57.070Z,38.1603,-118.0008,0,0.6
2020-10-06T19:20:12.170Z,33.0385,-115.5845,4.99,2.09
2020-10-06T19:20:08.989Z,61.4275,-150.1942,29,1.6
2020-10-06T19:19:40.150Z,33.037,-115.596,6.93,2.02
2020-10-06T19:17:00.306Z,39.9207,-120.061,10.6,0.1
2020-10-06T19:13:29.000Z,38.8396683,-122.822998,1.27,0.57
2020-10-06T19:11:34.362Z,-7.2969,39.7801,10,4.6
2020-10-06T19:07:56.180Z,33.0418333,-115.5848333,6.01,1.46
2020-10-06T19:06:53.789Z,36.21166667,-95.8465,0,1.37
2020-10-06T19:06:33.450Z,46.84533333,-121.7608333,0.28,1.36
2020-10-06T19:05:33.630Z,17.9228,-66.7763,7,3.3
2020-10-06T19:01:48.210Z,32.6961667,-115.9473333,11.48,1.27
2020-10-06T18:59:01.380Z,35.6545,-117.4471667,6.08,0.63
2020-10-06T18:56:54.370Z,35.9735,-117.6803333,2.45,0.64
2020-10-06T18:52:20.210Z,35.9823333,-117.675,2.4,1.23
2020-10-06T18:50:55.100Z,35.6686667,-117.4786667,4.47,0.84
2020-10-06T18:50:41.540Z,17.9635,-66.8375,13,3.18
2020-10-06T18:49:14.330Z,19.20050049,-155.4179993,31.11000061,1.98000002
2020-10-06T18:48:25.200Z,38.8256667,-122.8031667,2.86,0.21
2020-10-06T18:42:24.400Z,37.6253333,-118.8926667,0.49,0.32
2020-10-06T18:38:09.220Z,35.6681667,-117.4726667,6.37,0.91
2020-10-06T18:37:50.060Z,35.801,-117.6131667,6.86,0.43
2020-10-06T18:35:04.140Z,35.8001667,-117.62,6.93,0.75
2020-10-06T18:31:28.850Z,33.0315,-115.5881667,5.57,1.4
2020-10-06T18:28:49.402Z,63.063,-151.5597,12.3,1.3
2020-10-06T18:26:20.295Z,63.0713,-151.5942,16.1,0.8
2020-10-06T18:24:57.994Z,62.7715,-148.9354,1.9,2
2020-10-06T18:20:08.550Z,62.04216667,-144.2073333,18.32,-0.17
2020-10-06T18:17:53.120Z,62.02316667,-144.164,15.35,-0.16
2020-10-06T18:17:08.960Z,62.02533333,-144.1676667,16.1,0.5
2020-10-06T18:13:03.450Z,62.015,-144.1503333,15.03,0.12
2020-10-06T18:12:14.060Z,46.232,-122.4713333,0.68,1.13
2020-10-06T18:12:09.070Z,62.018,-144.1411667,13.21,0
2020-10-06T18:10:07.891Z,60.3783,-151.0679,19.2,1.1
2020-10-06T18:07:35.000Z,33.047,-115.5763333,6.27,1.53
2020-10-06T18:05:53.460Z,19.21750069,-155.3869934,30.29000092,1.73000002
2020-10-06T18:04:39.490Z,35.7371667,-117.5436667,2.79,0.3
2020-10-06T18:04:14.480Z,36.1048333,-117.8498333,4.1,0.82
2020-10-06T18:02:33.000Z,17.9438,-66.931,8,2.86
2020-10-06T17:59:29.825Z,58.8073,-152.3129,28.3,2
2020-10-06T17:58:32.620Z,38.8336678,-122.8166656,1.2,0.8
2020-10-06T17:52:26.110Z,38.777832,-122.7436676,0.5,1.18
2020-10-06T17:51:03.150Z,33.9718333,-116.6835,13,0.7
2020-10-06T17:50:59.520Z,33.974,-116.687,13.41,0.52
2020-10-06T17:50:26.992Z,62.3967,-142.5908,1.3,1.8
2020-10-06T17:46:02.651Z,40.0075,-119.6153,12,0.4
2020-10-06T17:42:02.390Z,39.3681667,-123.2578333,5.9,1.19
2020-10-06T17:38:16.690Z,44.7721667,-111.0661667,10.28,0.14
2020-10-06T17:38:11.600Z,35.6525,-117.5436667,8.66,0.74
2020-10-06T17:37:47.600Z,38.7991676,-122.739502,0.35,0.9
2020-10-06T17:35:38.010Z,58.224,-155.17,0.84,-0.77
2020-10-06T17:28:58.640Z,58.2435,-155.1601667,3.44,-0.17
2020-10-06T17:28:36.803Z,60.4954,-151.9978,74.3,1.5
2020-10-06T17:21:28.920Z,35.4398,22.3584,46.14,4.4
2020-10-06T17:21:13.980Z,34.3366667,-116.8461667,-1.71,1.25
2020-10-06T17:14:16.660Z,38.8176651,-122.8296661,3.81,0.89
2020-10-06T17:12:18.820Z,17.9651,-66.837,15,2.51
2020-10-06T17:11:09.400Z,32.0533333,-116.3446667,23.3,1.9
2020-10-06T17:09:37.100Z,33.602,-116.8006667,4.88,0.46
2020-10-06T17:09:33.250Z,34.48383333,-96.84316667,0,1.53
2020-10-06T16:58:19.250Z,38.2782,-117.7635,8.2,1.3
2020-10-06T16:57:08.820Z,38.1492,-118.0135,0.2,1.3
2020-10-06T16:47:30.710Z,38.1392,-118.1462,7,0.9
2020-10-06T16:37:12.110Z,33.0458333,-115.5895,5.5,1.47
2020-10-06T16:35:30.130Z,17.8433,-66.7566,6,2.9
2020-10-06T16:29:24.964Z,63.4644,-148.8382,7.6,1.3
2020-10-06T16:28:02.730Z,33.2283333,-116.7365,10.65,1.49
2020-10-06T16:26:10.460Z,34.1941667,-116.8248333,8.8,1.07
2020-10-06T16:22:49.110Z,33.051,-115.6028333,4.89,1.66
2020-10-06T16:21:38.870Z,37.4931667,-121.8278333,4.32,2.1
2020-10-06T16:14:46.340Z,19.1534996,-155.4411621,37.02999878,2.27999997
2020-10-06T16:10:12.010Z,19.42233276,-155.2726593,1.519999981,1.70000005
2020-10-06T16:02:42.250Z,35.628,-117.4656667,5.52,0.71
2020-10-06T16:01:39.640Z,38.0688,-118.1815,0.9,1
2020-10-06T15:55:47.060Z,35.8691667,-117.6626667,6.03,0.69
2020-10-06T15:48:06.370Z,36.27366667,-97.50566667,6.49,1.43
2020-10-06T15:38:38.440Z,35.7766667,-117.588,7.89,0.87
2020-10-06T15:33:59.408Z,18.7728,145.4228,60.13,4.3
2020-10-06T15:33:56.690Z,38.1758,-117.7743,12,1.4
2020-10-06T15:32:12.098Z,27.1658,140.1382,453.71,4.1
2020-10-06T15:30:12.540Z,41.3383333,-122.1545,7.38,1.75
2020-10-06T15:21:11.860Z,3.1268,65.5237,10,4.6
2020-10-06T15:11:28.390Z,35.8173333,-117.6433333,8.63,1.08
2020-10-06T15:09:51.410Z,44.2825,-115.1751667,4.4,1.84
2020-10-06T15:02:11.850Z,53.85333333,-166.9243333,7.25,-0.37
2020-10-06T14:58:54.770Z,33.0356667,-115.5881667,5.16,1.45
2020-10-06T14:54:43.651Z,61.1277,-150.3473,35.1,2.2
2020-10-06T14:48:37.330Z,38.1823,-117.88,12.4,1.2
2020-10-06T14:47:59.660Z,33.0941667,-115.6646667,2.99,1.14
2020-10-06T14:31:13.021Z,-35.848,179.3191,70.14,4.1
2020-10-06T14:29:33.268Z,7.9697,124.4477,156.98,4.2
2020-10-06T14:25:59.828Z,-9.537,112.877,35,4
2020-10-06T14:15:55.330Z,38.2152,-117.735,0.5,1.6
2020-10-06T14:15:21.210Z,19.21233368,-155.3896637,31.53000069,1.73000002
2020-10-06T14:11:47.995Z,-18.9919,-175.5718,203.97,4.1
2020-10-06T14:11:31.660Z,36.4313333,-90.8328333,12.84,2.64
2020-10-06T14:11:22.190Z,38.138,-118.0142,0.1,0.8
2020-10-06T14:09:58.869Z,-9.5012,112.6795,35,4.2
2020-10-06T14:08:47.400Z,38.1963,-117.7257,10.4,1.8
2020-10-06T14:02:24.190Z,39.3613333,-123.2578333,5.17,1.55
2020-10-06T13:59:06.970Z,38.1693,-117.9558,0,1.3
2020-10-06T13:56:45.900Z,19.45633316,-155.8508301,9.409999847,1.88
2020-10-06T13:56:42.504Z,-62.3428,-58.2189,10,5.4
2020-10-06T13:52:31.722Z,-9.5762,112.8615,35,4.8
2020-10-06T13:45:41.960Z,46.236,-122.1055,7.09,0.33
2020-10-06T13:42:31.520Z,38.4813333,-112.8288333,0.46,-0.42
2020-10-06T13:42:22.160Z,38.4898333,-112.8543333,0.38,-1.22
2020-10-06T13:42:15.150Z,38.4848333,-112.83,0.14,0.12
2020-10-06T13:42:10.380Z,38.4818333,-112.835,0.33,-0.62
2020-10-06T13:42:10.280Z,19.79283333,-155.5211667,18.47,1.69
2020-10-06T13:41:52.430Z,38.482,-112.8446667,-0.3,-0.63
2020-10-06T13:41:45.550Z,38.482,-112.8426667,0.13,-0.7
2020-10-06T13:40:22.930Z,58.23983333,-155.1101667,4.65,-0.64
2020-10-06T13:39:22.570Z,44.557,-110.7336667,3.76,0.6
2020-10-06T13:34:10.550Z,33.6833333,-116.7875,16.38,0.45
2020-10-06T13:32:07.210Z,58.50566667,-154.6036667,29.99,0.36
2020-10-06T13:31:31.970Z,58.48833333,-154.5953333,28.82,0.6
2020-10-06T13:31:06.200Z,32.9453333,-116.2805,8.64,1.07
2020-10-06T13:25:57.530Z,46.24316667,-122.1025,8.09,0.16
2020-10-06T13:25:11.106Z,-21.4095,-69.872,45.66,4
2020-10-06T13:25:07.023Z,40.0974,-119.6201,13.3,0.2
2020-10-06T13:23:46.500Z,38.8328323,-122.8171692,0.56,0.56
2020-10-06T13:22:28.860Z,35.5886667,-117.4951667,4.98,-0.02
2020-10-06T13:22:06.448Z,9.5595,126.6684,40.28,4.8
2020-10-06T13:17:39.466Z,-15.3166,-72.2307,114.9,4
2020-10-06T13:17:36.131Z,-0.9306,122.1768,44.23,4.8
2020-10-06T13:14:58.070Z,38.8258333,-122.7893333,1.67,1.72
2020-10-06T13:14:50.410Z,35.6161667,-117.4448333,6.08,0.77
2020-10-06T13:11:20.027Z,38.3933,-118.9039,10.3,1.1
2020-10-06T13:06:58.240Z,17.9773,-66.9426,9,2.37
2020-10-06T13:03:46.717Z,63.5734,-150.8012,11.4,1.4
2020-10-06T12:57:42.620Z,38.1005,-118.3537,9.1,0.6
2020-10-06T12:57:24.380Z,61.1535,-152.4011667,5.76,-0.42
2020-10-06T12:56:49.490Z,38.2117,-117.7028,12.8,0.7
2020-10-06T12:55:23.290Z,38.8345,-122.8168333,1.66,-0.31
2020-10-06T12:54:55.140Z,38.1053,-118.3613,12,0.6
2020-10-06T12:53:23.490Z,38.1525,-117.9988,8.9,1.3
2020-10-06T12:52:02.640Z,38.4831667,-112.8401667,0.07,0.54
2020-10-06T12:51:44.230Z,33.7185,-117.432,8.83,0.67
2020-10-06T12:51:40.730Z,38.4845,-112.8386667,0.06,-0.3
2020-10-06T12:50:14.380Z,38.482,-112.8478333,-0.39,0.54
2020-10-06T12:49:47.370Z,38.4811667,-112.8396667,0.14,0.42
2020-10-06T12:49:30.905Z,61.6937,-149.7487,38.4,1.4
2020-10-06T12:46:31.210Z,38.1847,-117.8757,6.1,1.1
2020-10-06T12:45:04.010Z,38.5011667,-112.845,-0.58,-0.5
2020-10-06T12:45:03.910Z,38.4821667,-112.8273333,0.2,-0.43
2020-10-06T12:44:59.880Z,38.4845,-112.8491667,-0.61,-0.73
2020-10-06T12:44:59.830Z,38.4818333,-112.8388333,0.06,-0.67
2020-10-06T12:44:44.050Z,38.4813333,-112.8455,-0.22,-0.87
2020-10-06T12:44:37.390Z,38.4825,-112.8225,0.02,-0.82
2020-10-06T12:44:36.580Z,19.80583333,-155.514,18.66,1.71
2020-10-06T12:44:13.650Z,38.4855,-112.8306667,0.05,-0.52
2020-10-06T12:40:35.740Z,38.4801667,-112.8531667,-0.12,-0.89
2020-10-06T12:40:27.510Z,38.4901667,-112.8415,0,-0.04
2020-10-06T12:34:52.900Z,38.8154984,-122.7929993,2.48,0.55
2020-10-06T12:28:25.330Z,37.4513333,-119.0618333,4.03,0.73
2020-10-06T12:24:39.450Z,38.2005,-117.7578,7.3,1
2020-10-06T12:24:05.090Z,18.0028,-66.952,13,2.5
2020-10-06T12:23:27.970Z,19.1811676,-155.4586639,35.59999847,1.88999999
2020-10-06T12:20:03.820Z,38.8126667,-122.8151667,3.43,0.02
2020-10-06T12:05:31.510Z,38.1628,-117.9918,0,1.1
2020-10-06T11:55:29.089Z,61.4224,-146.5528,20,1.7
2020-10-06T11:54:25.370Z,17.9565,-66.7675,11,2.9
2020-10-06T11:41:42.780Z,46.466,-122.2278333,2.23,0.31
2020-10-06T11:35:16.499Z,61.0614,-148.3418,2.7,1.4
2020-10-06T11:32:48.846Z,-20.7828,-70.1693,44.53,3.7
2020-10-06T11:26:55.260Z,35.6128333,-117.4208333,8.65,0.48
2020-10-06T11:26:37.652Z,61.4392,-146.7634,22.4,2.4
2020-10-06T11:25:49.350Z,19.3715,-155.2135,2.3,2.35
2020-10-06T11:21:57.360Z,36.452,-117.9663333,7.64,1.46
2020-10-06T11:19:47.560Z,38.2023,-117.7767,9.9,1.6
2020-10-06T11:18:10.870Z,32.9106667,-115.9621667,10.23,1.5
2020-10-06T11:16:28.646Z,38.6929,-118.8131,10.4,1.2
2020-10-06T11:14:35.880Z,38.2027,-117.7762,9.7,1.2
2020-10-06T11:11:31.950Z,63.1774,-151.3241,10.4,1.3
2020-10-06T11:10:02.680Z,38.8351669,-122.8184967,0.77,0.56
2020-10-06T11:02:41.431Z,60.8819,-153.4345,6.2,0.5
2020-10-06T10:58:50.297Z,61.0429,-148.2981,0,1.4
2020-10-06T10:53:20.790Z,56.31566667,-158.6845,8.14,1.65
2020-10-06T10:51:47.239Z,63.0577,-150.8992,124.3,1.2
2020-10-06T10:43:33.869Z,60.7271,-140.5421,20.1,1.4
2020-10-06T10:39:29.500Z,38.1167,-118.0958,2.4,1.2
2020-10-06T10:27:10.790Z,36.5655,-121.1508333,8.13,1.75
2020-10-06T10:18:40.730Z,18.70916748,-155.8175049,89.48000336,2.82
2020-10-06T10:17:17.857Z,38.1954,-118.4188,0,0.1
2020-10-06T10:13:09.559Z,43.7641,-130.2213,10,3.4
2020-10-06T10:11:46.475Z,-18.0186,-178.4948,628.77,6
2020-10-06T10:09:30.130Z,33.5923333,-116.811,5.88,0.49
2020-10-06T10:04:33.550Z,35.9773333,-117.6753333,2.69,0.44
2020-10-06T10:04:28.173Z,38.1517,-117.9363,11.6,0.9
2020-10-06T10:02:25.780Z,33.0423333,-115.5935,5.34,1.6
2020-10-06T09:56:00.442Z,61.4333,-149.9363,32.1,1.3
2020-10-06T09:53:59.593Z,39.359,-107.2439,5,1.5
2020-10-06T09:52:12.387Z,59.6185,-151.6363,53.2,1.6
2020-10-06T09:51:45.208Z,60.1741,-151.9283,74.6,1.6
2020-10-06T09:50:41.950Z,38.1447,-117.9265,9.3,1.2
2020-10-06T09:46:51.690Z,36.1083333,-117.8381667,3.97,1.4
2020-10-06T09:45:15.599Z,36.75333333,-98.057,7.18,1.17
2020-10-06T09:42:52.940Z,44.2476667,-114.9493333,5.66,1.43
2020-10-06T09:41:54.126Z,39.4369,-120.3032,9.5,0.3
2020-10-06T09:35:14.662Z,61.3926,-149.9554,29.1,3.1
2020-10-06T09:31:09.120Z,36.2146667,-89.6113333,6.22,1.41
2020-10-06T09:30:57.922Z,61.6431,-146.5015,36.3,1.3
2020-10-06T09:30:20.240Z,37.6388333,-118.9183333,5.03,-0.04
2020-10-06T09:24:19.120Z,53.87016667,-166.7793333,7.77,0.36
2020-10-06T09:20:56.430Z,33.0245,-115.5985,3.18,0.74
2020-10-06T09:20:37.780Z,33.0393333,-115.6005,4.85,1.37
2020-10-06T09:20:24.750Z,33.0365,-115.589,5.34,1.15
2020-10-06T09:19:44.409Z,36.13866667,-98.30916667,7.34,1.33
2020-10-06T09:15:53.620Z,33.0353333,-115.5848333,5.38,1.98
2020-10-06T09:15:40.050Z,34.2101667,-116.8368333,5.07,1.68
2020-10-06T09:08:05.530Z,38.8305,-122.8166667,1.63,0.19
2020-10-06T09:07:41.250Z,35.6796667,-117.531,6.14,1.27
2020-10-06T09:01:13.220Z,36.90633333,-98.817,6.11,1.64
2020-10-06T08:59:00.030Z,34.0178333,-117.5028333,10.22,0.74
2020-10-06T08:57:24.400Z,35.7795,-117.5646667,6.61,1.09
2020-10-06T08:53:27.890Z,33.0376667,-115.5813333,5.42,1.87
2020-10-06T08:50:55.200Z,33.0406667,-115.5778333,11.03,3.02
2020-10-06T08:48:50.310Z,33.0388333,-115.5878333,4.99,1.97
2020-10-06T08:47:53.710Z,33.0375,-115.5841667,4.91,2
2020-10-06T08:47:01.687Z,0.7895,127.2634,101.52,5
2020-10-06T08:45:43.230Z,36.4755,-89.5588333,9.56,1.31
